date,cases_accumulated,recovered,deceased,Isla,hospitalized,intensive_care,as.Date(date)
2020-03-10,6,1,0,Gran Canaria,NA,NA,2020-03-10
2021-03-10,17581,16409,214,Gran Canaria,117,28,2021-03-10
2020-03-11,11,1,0,Gran Canaria,NA,NA,2020-03-11
2021-03-11,17679,16471,215,Gran Canaria,112,24,2021-03-11
2020-03-12,15,1,0,Gran Canaria,NA,NA,2020-03-12
2021-03-12,17779,16569,215,Gran Canaria,114,22,2021-03-12
2020-03-13,19,1,1,Gran Canaria,NA,NA,2020-03-13
2021-03-13,17857,16620,216,Gran Canaria,124,26,2021-03-13
2020-03-14,23,1,1,Gran Canaria,NA,NA,2020-03-14
2021-03-14,17914,16658,218,Gran Canaria,129,26,2021-03-14
2020-03-15,25,1,1,Gran Canaria,NA,NA,2020-03-15
2021-03-15,18011,16797,219,Gran Canaria,116,28,2021-03-15
2020-03-16,42,1,2,Gran Canaria,NA,NA,2020-03-16
2021-03-16,18106,16885,221,Gran Canaria,104,34,2021-03-16
2020-03-17,52,2,2,Gran Canaria,NA,NA,2020-03-17
2021-03-17,18207,16972,222,Gran Canaria,124,38,2021-03-17
2020-03-18,71,2,2,Gran Canaria,NA,NA,2020-03-18
2021-03-18,18296,17060,222,Gran Canaria,138,38,2021-03-18
2020-03-19,110,2,3,Gran Canaria,NA,NA,2020-03-19
2021-03-19,18391,17174,222,Gran Canaria,142,34,2021-03-19
2020-03-20,134,2,4,Gran Canaria,NA,NA,2020-03-20
2021-03-20,18491,17216,224,Gran Canaria,146,40,2021-03-20
2020-03-21,154,2,4,Gran Canaria,NA,NA,2020-03-21
2021-03-21,18560,17263,224,Gran Canaria,154,34,2021-03-21
2020-03-22,170,3,8,Gran Canaria,NA,NA,2020-03-22
2021-03-22,18649,17388,224,Gran Canaria,155,30,2021-03-22
2020-03-23,188,8,8,Gran Canaria,65,20,2020-03-23
2021-03-23,18738,17462,224,Gran Canaria,144,30,2021-03-23
2020-03-24,223,11,8,Gran Canaria,82,22,2020-03-24
2021-03-24,18862,17552,227,Gran Canaria,134,36,2021-03-24
2020-03-25,253,15,8,Gran Canaria,104,26,2020-03-25
2021-03-25,18968,17635,227,Gran Canaria,126,32,2021-03-25
2020-03-26,285,21,9,Gran Canaria,110,26,2020-03-26
2021-03-26,19049,17722,228,Gran Canaria,116,38,2021-03-26
2020-03-27,297,27,11,Gran Canaria,104,30,2020-03-27
2021-03-27,19127,17784,230,Gran Canaria,122,34,2021-03-27
2020-03-28,321,31,11,Gran Canaria,109,33,2020-03-28
2021-03-28,19190,17826,230,Gran Canaria,134,36,2021-03-28
2020-03-29,347,39,13,Gran Canaria,114,34,2020-03-29
2021-03-29,19285,17977,234,Gran Canaria,138,34,2021-03-29
2020-03-30,372,44,15,Gran Canaria,106,30,2020-03-30
2021-03-30,19390,18070,235,Gran Canaria,136,36,2021-03-30
2020-03-31,387,52,17,Gran Canaria,94,32,2020-03-31
2021-03-31,19499,18191,235,Gran Canaria,138,34,2021-03-31
2020-05-01,568,419,35,Gran Canaria,39,9,2020-05-01
2021-05-01,21689,20788,256,Gran Canaria,92,42,2021-05-01
2020-05-02,571,420,36,Gran Canaria,34,8,2020-05-02
2021-05-02,21734,20812,256,Gran Canaria,94,42,2021-05-02
2020-05-03,571,425,36,Gran Canaria,34,8,2020-05-03
2021-05-03,21784,20896,256,Gran Canaria,99,46,2021-05-03
2020-05-04,571,428,36,Gran Canaria,34,6,2020-05-04
2021-05-04,21845,20940,257,Gran Canaria,98,44,2021-05-04
2020-05-05,573,431,36,Gran Canaria,34,6,2020-05-05
2021-05-05,21878,20996,257,Gran Canaria,104,36,2021-05-05
2020-05-06,575,436,36,Gran Canaria,29,6,2020-05-06
2021-05-06,21913,21053,258,Gran Canaria,102,38,2021-05-06
2020-05-07,577,445,36,Gran Canaria,16,6,2020-05-07
2021-05-07,21961,21152,260,Gran Canaria,102,38,2021-05-07
2020-05-08,579,450,36,Gran Canaria,19,6,2020-05-08
2021-05-08,21981,21175,260,Gran Canaria,98,40,2021-05-08
2020-05-09,579,453,36,Gran Canaria,19,6,2020-05-09
2021-05-09,22004,21197,261,Gran Canaria,98,40,2021-05-09
2020-05-10,581,459,36,Gran Canaria,22,7,2020-05-10
2021-05-10,22026,21270,261,Gran Canaria,94,40,2021-05-10
2020-05-11,582,462,37,Gran Canaria,19,6,2020-05-11
2021-05-11,22078,21320,262,Gran Canaria,100,44,2021-05-11
2020-05-12,584,466,37,Gran Canaria,19,6,2020-05-12
2021-05-12,22109,21337,264,Gran Canaria,98,42,2021-05-12
2020-05-13,586,477,37,Gran Canaria,23,4,2020-05-13
2021-05-13,22138,21380,265,Gran Canaria,100,42,2021-05-13
2020-05-14,587,491,37,Gran Canaria,18,2,2020-05-14
2021-05-14,22170,21444,266,Gran Canaria,94,34,2021-05-14
2020-05-15,591,493,37,Gran Canaria,14,2,2020-05-15
2021-05-15,22197,21481,266,Gran Canaria,85,24,2021-05-15
2020-05-16,592,495,37,Gran Canaria,14,2,2020-05-16
2021-05-16,22227,21501,267,Gran Canaria,85,24,2021-05-16
2020-05-17,592,499,38,Gran Canaria,14,2,2020-05-17
2021-05-17,22253,21557,267,Gran Canaria,87,22,2021-05-17
2020-05-18,593,501,38,Gran Canaria,12,2,2020-05-18
2021-05-18,22293,21606,267,Gran Canaria,79,24,2021-05-18
2020-05-19,595,512,38,Gran Canaria,13,3,2020-05-19
2021-05-19,22343,21635,268,Gran Canaria,75,24,2021-05-19
2020-05-20,597,516,38,Gran Canaria,11,3,2020-05-20
2021-05-20,22388,21667,268,Gran Canaria,65,26,2021-05-20
2020-05-21,597,518,38,Gran Canaria,12,4,2020-05-21
2021-05-21,22413,21708,268,Gran Canaria,61,28,2021-05-21
2020-05-22,599,524,38,Gran Canaria,13,3,2020-05-22
2021-05-22,22441,21729,268,Gran Canaria,65,26,2021-05-22
2020-05-23,599,529,38,Gran Canaria,13,3,2020-05-23
2021-05-23,22469,21752,268,Gran Canaria,65,26,2021-05-23
2020-05-24,600,529,38,Gran Canaria,13,3,2020-05-24
2021-05-24,22494,21794,268,Gran Canaria,70,26,2021-05-24
2020-05-25,604,531,38,Gran Canaria,13,3,2020-05-25
2021-05-25,22513,21845,268,Gran Canaria,70,28,2021-05-25
2020-05-26,605,533,38,Gran Canaria,13,2,2020-05-26
2021-05-26,22541,21874,268,Gran Canaria,72,26,2021-05-26
2020-05-27,605,536,38,Gran Canaria,15,2,2020-05-27
2021-05-27,22559,21918,268,Gran Canaria,62,24,2021-05-27
2020-05-28,608,538,38,Gran Canaria,20,2,2020-05-28
2021-05-28,22576,21959,268,Gran Canaria,62,22,2021-05-28
2020-05-29,610,540,38,Gran Canaria,18,4,2020-05-29
2021-05-29,22591,21982,268,Gran Canaria,68,22,2021-05-29
2020-05-30,611,541,38,Gran Canaria,16,4,2020-05-30
2021-05-30,22610,22002,268,Gran Canaria,68,20,2021-05-30
2020-05-31,611,541,38,Gran Canaria,19,4,2020-05-31
2021-05-31,22629,22059,269,Gran Canaria,67,17,2021-05-31
2020-11-01,8702,8270,120,Gran Canaria,99,19,2020-11-01
2020-11-02,8721,8308,120,Gran Canaria,97,17,2020-11-02
2020-11-03,8750,8339,121,Gran Canaria,91,17,2020-11-03
2020-11-04,8782,8360,121,Gran Canaria,92,17,2020-11-04
2020-11-05,8823,8390,121,Gran Canaria,98,19,2020-11-05
2020-11-06,8849,8423,122,Gran Canaria,81,19,2020-11-06
2020-11-07,8896,8440,123,Gran Canaria,84,19,2020-11-07
2020-11-08,8924,8460,123,Gran Canaria,88,15,2020-11-08
2020-11-09,8942,8495,123,Gran Canaria,87,16,2020-11-09
2020-11-10,8962,8528,123,Gran Canaria,103,18,2020-11-10
2020-11-11,9006,8549,123,Gran Canaria,102,18,2020-11-11
2020-11-12,9036,8585,123,Gran Canaria,112,24,2020-11-12
2020-11-13,9061,8614,124,Gran Canaria,110,26,2020-11-13
2020-11-14,9073,8637,124,Gran Canaria,94,24,2020-11-14
2020-11-15,9093,8672,125,Gran Canaria,96,24,2020-11-15
2020-11-16,9103,8699,125,Gran Canaria,94,22,2020-11-16
2020-11-17,9132,8730,126,Gran Canaria,93,23,2020-11-17
2020-11-18,9154,8764,127,Gran Canaria,91,18,2020-11-18
2020-11-19,9177,8783,127,Gran Canaria,90,18,2020-11-19
2020-11-20,9203,8819,127,Gran Canaria,79,16,2020-11-20
2020-11-21,9222,8845,128,Gran Canaria,79,16,2020-11-21
2020-11-22,9242,8863,128,Gran Canaria,79,16,2020-11-22
2020-11-23,9271,8884,128,Gran Canaria,86,16,2020-11-23
2020-11-24,9293,8898,128,Gran Canaria,86,16,2020-11-24
2020-11-25,9320,8922,129,Gran Canaria,88,16,2020-11-25
2020-11-26,9341,8937,129,Gran Canaria,90,18,2020-11-26
2020-11-27,9372,8957,129,Gran Canaria,82,18,2020-11-27
2020-11-28,9396,8973,130,Gran Canaria,82,18,2020-11-28
2020-11-29,9415,8983,130,Gran Canaria,88,18,2020-11-29
2020-11-30,9432,9022,130,Gran Canaria,88,18,2020-11-30
2020-10-01,7607,6524,100,Gran Canaria,174,28,2020-10-01
2020-10-02,7667,6642,101,Gran Canaria,169,28,2020-10-02
2020-10-03,7748,6685,101,Gran Canaria,181,26,2020-10-03
2020-10-04,7783,6745,101,Gran Canaria,208,26,2020-10-04
2020-10-05,7819,6885,103,Gran Canaria,208,28,2020-10-05
2020-10-06,7865,6958,104,Gran Canaria,196,33,2020-10-06
2020-10-07,7911,7077,106,Gran Canaria,183,35,2020-10-07
2020-10-08,7955,7150,106,Gran Canaria,185,35,2020-10-08
2020-10-09,8002,7233,108,Gran Canaria,186,37,2020-10-09
2020-10-10,8044,7279,108,Gran Canaria,191,37,2020-10-10
2020-10-11,8084,7313,109,Gran Canaria,200,35,2020-10-11
2020-10-12,8101,7361,109,Gran Canaria,200,32,2020-10-12
2020-10-13,8125,7455,109,Gran Canaria,197,31,2020-10-13
2020-10-14,8155,7501,109,Gran Canaria,194,29,2020-10-14
2020-10-15,8189,7552,110,Gran Canaria,181,27,2020-10-15
2020-10-16,8222,7605,111,Gran Canaria,174,23,2020-10-16
2020-10-17,8261,7645,112,Gran Canaria,170,23,2020-10-17
2020-10-18,8295,7675,112,Gran Canaria,170,21,2020-10-18
2020-10-19,8361,7730,112,Gran Canaria,174,23,2020-10-19
2020-10-20,8413,7769,114,Gran Canaria,173,21,2020-10-20
2020-10-21,8436,7825,114,Gran Canaria,167,21,2020-10-21
2020-10-22,8465,7865,115,Gran Canaria,152,21,2020-10-22
2020-10-23,8490,7906,115,Gran Canaria,149,21,2020-10-23
2020-10-24,8520,7935,115,Gran Canaria,147,21,2020-10-24
2020-10-25,8536,7957,115,Gran Canaria,152,21,2020-10-25
2020-10-26,8556,7993,115,Gran Canaria,136,21,2020-10-26
2020-10-27,8581,8024,117,Gran Canaria,123,21,2020-10-27
2020-10-28,8597,8072,117,Gran Canaria,111,21,2020-10-28
2020-10-29,8632,8139,117,Gran Canaria,103,21,2020-10-29
2020-10-30,8656,8216,117,Gran Canaria,101,17,2020-10-30
2020-10-31,8683,8243,119,Gran Canaria,97,17,2020-10-31
2020-09-01,4064,2151,50,Gran Canaria,95,19,2020-09-01
2020-09-02,4267,2263,53,Gran Canaria,101,21,2020-09-02
2020-09-03,4536,2440,53,Gran Canaria,109,27,2020-09-03
2020-09-04,4826,2610,53,Gran Canaria,112,26,2020-09-04
2020-09-05,5017,2705,56,Gran Canaria,123,26,2020-09-05
2020-09-06,5124,2807,57,Gran Canaria,133,26,2020-09-06
2020-09-07,5272,3026,58,Gran Canaria,135,30,2020-09-07
2020-09-08,5417,3138,61,Gran Canaria,141,26,2020-09-08
2020-09-09,5577,3327,63,Gran Canaria,147,27,2020-09-09
2020-09-10,5743,3534,63,Gran Canaria,143,28,2020-09-10
2020-09-11,5898,3746,67,Gran Canaria,148,30,2020-09-11
2020-09-12,6056,3867,67,Gran Canaria,162,30,2020-09-12
2020-09-13,6186,3967,68,Gran Canaria,171,28,2020-09-13
2020-09-14,6254,4224,73,Gran Canaria,182,26,2020-09-14
2020-09-15,6377,4412,74,Gran Canaria,178,26,2020-09-15
2020-09-16,6455,4597,74,Gran Canaria,184,28,2020-09-16
2020-09-17,6548,4766,76,Gran Canaria,189,30,2020-09-17
2020-09-18,6659,4985,78,Gran Canaria,188,28,2020-09-18
2020-09-19,6750,5136,81,Gran Canaria,189,28,2020-09-19
2020-09-20,6798,5258,82,Gran Canaria,193,26,2020-09-20
2020-09-21,6918,5483,84,Gran Canaria,194,24,2020-09-21
2020-09-22,6986,5647,86,Gran Canaria,186,28,2020-09-22
2020-09-23,7052,5774,86,Gran Canaria,188,28,2020-09-23
2020-09-24,7197,5880,91,Gran Canaria,199,30,2020-09-24
2020-09-25,7240,5998,94,Gran Canaria,194,32,2020-09-25
2020-09-26,7339,6051,95,Gran Canaria,187,30,2020-09-26
2020-09-27,7411,6090,98,Gran Canaria,189,32,2020-09-27
2020-09-28,7444,6253,98,Gran Canaria,198,34,2020-09-28
2020-09-29,7505,6326,98,Gran Canaria,189,31,2020-09-29
2020-09-30,7563,6424,98,Gran Canaria,181,32,2020-09-30
2020-04-01,3,0,0,La Gomera,2,0,2020-04-01
2021-04-01,300,296,4,La Gomera,0,0,2021-04-01
2020-04-02,3,0,0,La Gomera,3,0,2020-04-02
2021-04-02,300,296,4,La Gomera,0,0,2021-04-02
2020-04-03,3,1,0,La Gomera,1,0,2020-04-03
2021-04-03,300,296,4,La Gomera,0,0,2021-04-03
2020-04-04,3,1,0,La Gomera,2,0,2020-04-04
2021-04-04,300,296,4,La Gomera,0,0,2021-04-04
2020-04-05,3,1,0,La Gomera,0,0,2020-04-05
2021-04-05,300,296,4,La Gomera,0,0,2021-04-05
2020-04-06,3,1,0,La Gomera,3,0,2020-04-06
2021-04-06,301,296,4,La Gomera,0,0,2021-04-06
2020-04-07,3,1,0,La Gomera,2,0,2020-04-07
2021-04-07,301,296,4,La Gomera,0,0,2021-04-07
2020-04-08,3,2,0,La Gomera,4,0,2020-04-08
2021-04-08,301,296,4,La Gomera,0,0,2021-04-08
2020-04-09,3,2,0,La Gomera,2,0,2020-04-09
2021-04-09,301,296,4,La Gomera,0,0,2021-04-09
2020-04-10,3,2,0,La Gomera,0,0,2020-04-10
2021-04-10,301,296,4,La Gomera,0,0,2021-04-10
2020-04-11,3,2,0,La Gomera,0,0,2020-04-11
2021-04-11,301,296,4,La Gomera,0,0,2021-04-11
2020-04-12,3,2,0,La Gomera,1,0,2020-04-12
2021-04-12,302,296,4,La Gomera,0,0,2021-04-12
2020-04-13,3,2,0,La Gomera,2,0,2020-04-13
2021-04-13,305,296,4,La Gomera,0,0,2021-04-13
2020-04-14,3,2,0,La Gomera,1,0,2020-04-14
2021-04-14,314,296,4,La Gomera,0,0,2021-04-14
2020-04-15,3,2,0,La Gomera,3,0,2020-04-15
2021-04-15,323,296,4,La Gomera,1,0,2021-04-15
2020-04-16,3,2,0,La Gomera,1,0,2020-04-16
2021-04-16,325,296,4,La Gomera,1,0,2021-04-16
2020-04-17,3,2,0,La Gomera,1,0,2020-04-17
2021-04-17,329,296,4,La Gomera,1,0,2021-04-17
2020-04-18,3,2,0,La Gomera,1,0,2020-04-18
2021-04-18,329,296,4,La Gomera,1,0,2021-04-18
2020-04-19,3,2,0,La Gomera,1,0,2020-04-19
2021-04-19,329,296,4,La Gomera,1,0,2021-04-19
2020-04-20,3,2,0,La Gomera,1,0,2020-04-20
2021-04-20,333,296,4,La Gomera,1,0,2021-04-20
2020-04-21,3,2,0,La Gomera,0,0,2020-04-21
2021-04-21,337,297,4,La Gomera,1,0,2021-04-21
2020-04-22,3,2,0,La Gomera,0,0,2020-04-22
2021-04-22,339,301,4,La Gomera,1,0,2021-04-22
2020-04-23,3,2,0,La Gomera,0,0,2020-04-23
2021-04-23,344,306,4,La Gomera,1,0,2021-04-23
2020-04-24,3,2,0,La Gomera,1,0,2020-04-24
2021-04-24,345,307,4,La Gomera,2,0,2021-04-24
2020-04-25,3,2,0,La Gomera,1,0,2020-04-25
2021-04-25,345,314,4,La Gomera,2,0,2021-04-25
2020-04-26,3,2,0,La Gomera,1,0,2020-04-26
2021-04-26,349,318,4,La Gomera,2,0,2021-04-26
2020-04-27,3,2,0,La Gomera,3,0,2020-04-27
2021-04-27,349,321,4,La Gomera,2,0,2021-04-27
2020-04-28,3,2,0,La Gomera,2,0,2020-04-28
2021-04-28,350,322,4,La Gomera,1,0,2021-04-28
2020-04-29,3,2,0,La Gomera,0,0,2020-04-29
2021-04-29,353,323,4,La Gomera,0,0,2021-04-29
2020-04-30,3,2,0,La Gomera,0,0,2020-04-30
2021-04-30,356,328,4,La Gomera,0,0,2021-04-30
2020-08-01,3,3,0,La Gomera,0,0,2020-08-01
2020-08-02,3,3,0,La Gomera,0,0,2020-08-02
2020-08-03,3,3,0,La Gomera,0,0,2020-08-03
2020-08-04,3,3,0,La Gomera,0,0,2020-08-04
2020-08-05,3,3,0,La Gomera,0,0,2020-08-05
2020-08-06,3,3,0,La Gomera,0,0,2020-08-06
2020-08-07,3,3,0,La Gomera,0,0,2020-08-07
2020-08-08,3,3,0,La Gomera,0,0,2020-08-08
2020-08-09,3,3,0,La Gomera,0,0,2020-08-09
2020-08-10,3,3,0,La Gomera,0,0,2020-08-10
2020-08-11,3,3,0,La Gomera,0,0,2020-08-11
2020-08-12,3,3,0,La Gomera,0,0,2020-08-12
2020-08-13,3,3,0,La Gomera,0,0,2020-08-13
2020-08-14,3,3,0,La Gomera,0,0,2020-08-14
2020-08-15,3,3,0,La Gomera,0,0,2020-08-15
2020-08-16,3,3,0,La Gomera,0,0,2020-08-16
2020-08-17,3,3,0,La Gomera,0,0,2020-08-17
2020-08-18,3,3,0,La Gomera,0,0,2020-08-18
2020-08-19,3,3,0,La Gomera,0,0,2020-08-19
2020-08-20,3,3,0,La Gomera,0,0,2020-08-20
2020-08-21,3,3,0,La Gomera,0,0,2020-08-21
2020-08-22,5,3,0,La Gomera,2,0,2020-08-22
2020-08-23,9,3,0,La Gomera,2,0,2020-08-23
2020-08-24,11,3,0,La Gomera,2,0,2020-08-24
2020-08-25,12,3,0,La Gomera,2,0,2020-08-25
2020-08-26,12,3,0,La Gomera,2,0,2020-08-26
2020-08-27,14,3,0,La Gomera,2,0,2020-08-27
2020-08-28,14,3,0,La Gomera,2,0,2020-08-28
2020-08-29,18,3,0,La Gomera,2,0,2020-08-29
2020-08-30,39,3,0,La Gomera,2,0,2020-08-30
2020-08-31,40,3,0,La Gomera,2,0,2020-08-31
2020-12-01,69,67,1,La Gomera,0,0,2020-12-01
2020-12-02,69,67,1,La Gomera,0,0,2020-12-02
2020-12-03,69,68,1,La Gomera,0,0,2020-12-03
2020-12-04,69,68,1,La Gomera,0,0,2020-12-04
2020-12-05,69,68,1,La Gomera,0,0,2020-12-05
2020-12-06,69,68,1,La Gomera,0,0,2020-12-06
2020-12-07,69,68,1,La Gomera,0,0,2020-12-07
2020-12-08,69,68,1,La Gomera,0,0,2020-12-08
2020-12-09,69,68,1,La Gomera,0,0,2020-12-09
2020-12-10,69,68,1,La Gomera,1,0,2020-12-10
2020-12-11,69,68,1,La Gomera,0,0,2020-12-11
2020-12-12,69,68,1,La Gomera,0,0,2020-12-12
2020-12-13,69,68,1,La Gomera,0,0,2020-12-13
2020-12-14,69,68,1,La Gomera,0,0,2020-12-14
2020-12-15,69,68,1,La Gomera,0,0,2020-12-15
2020-12-16,69,68,1,La Gomera,0,0,2020-12-16
2020-12-17,70,68,1,La Gomera,0,0,2020-12-17
2020-12-18,70,68,1,La Gomera,0,0,2020-12-18
2020-12-19,70,68,1,La Gomera,0,0,2020-12-19
2020-12-20,71,68,1,La Gomera,0,0,2020-12-20
2020-12-21,72,68,1,La Gomera,0,0,2020-12-21
2020-12-22,73,68,1,La Gomera,0,0,2020-12-22
2020-12-23,73,68,1,La Gomera,0,0,2020-12-23
2020-12-24,73,68,1,La Gomera,0,0,2020-12-24
2020-12-25,73,68,1,La Gomera,0,0,2020-12-25
2020-12-26,74,68,1,La Gomera,1,0,2020-12-26
2020-12-27,74,68,1,La Gomera,2,0,2020-12-27
2020-12-28,74,69,1,La Gomera,2,0,2020-12-28
2020-12-29,79,69,1,La Gomera,2,0,2020-12-29
2020-12-30,79,70,1,La Gomera,2,0,2020-12-30
2020-12-31,82,70,1,La Gomera,2,0,2020-12-31
2021-02-01,158,125,3,La Gomera,0,0,2021-02-01
2021-02-02,165,128,3,La Gomera,0,0,2021-02-02
2021-02-03,215,129,3,La Gomera,0,0,2021-02-03
2021-02-04,218,131,3,La Gomera,0,0,2021-02-04
2021-02-05,224,132,3,La Gomera,0,0,2021-02-05
2021-02-06,226,136,3,La Gomera,0,0,2021-02-06
2021-02-07,226,136,3,La Gomera,0,0,2021-02-07
2021-02-08,226,143,3,La Gomera,0,0,2021-02-08
2021-02-09,227,144,3,La Gomera,0,0,2021-02-09
2021-02-10,266,145,3,La Gomera,0,0,2021-02-10
2021-02-11,266,156,3,La Gomera,0,0,2021-02-11
2021-02-12,267,163,3,La Gomera,2,0,2021-02-12
2021-02-13,267,166,3,La Gomera,2,0,2021-02-13
2021-02-14,267,170,3,La Gomera,2,0,2021-02-14
2021-02-15,268,170,4,La Gomera,2,0,2021-02-15
2021-02-16,268,173,4,La Gomera,2,0,2021-02-16
2021-02-17,268,174,4,La Gomera,2,0,2021-02-17
2021-02-18,268,259,4,La Gomera,2,0,2021-02-18
2021-02-19,280,261,4,La Gomera,2,0,2021-02-19
2021-02-20,280,262,4,La Gomera,2,0,2021-02-20
2021-02-21,281,262,4,La Gomera,2,0,2021-02-21
2021-02-22,283,264,4,La Gomera,2,0,2021-02-22
2021-02-23,290,264,4,La Gomera,2,0,2021-02-23
2021-02-24,290,264,4,La Gomera,2,0,2021-02-24
2020-02-25,0,0,0,La Gomera,NA,NA,2020-02-25
2021-02-25,290,265,4,La Gomera,2,0,2021-02-25
2021-02-26,290,265,4,La Gomera,3,0,2021-02-26
2020-02-27,0,0,0,La Gomera,NA,NA,2020-02-27
2021-02-27,290,265,4,La Gomera,3,0,2021-02-27
2020-02-28,0,0,0,La Gomera,NA,NA,2020-02-28
2021-02-28,290,276,4,La Gomera,2,0,2021-02-28
2020-02-29,0,0,0,La Gomera,NA,NA,2020-02-29
2021-01-01,82,70,1,La Gomera,1,0,2021-01-01
2021-01-02,82,70,1,La Gomera,1,0,2021-01-02
2021-01-03,83,70,1,La Gomera,1,0,2021-01-03
2021-01-04,96,72,1,La Gomera,1,0,2021-01-04
2021-01-05,97,73,1,La Gomera,1,0,2021-01-05
2021-01-06,97,73,2,La Gomera,1,0,2021-01-06
2021-01-07,98,76,2,La Gomera,1,0,2021-01-07
2021-01-08,100,77,2,La Gomera,1,0,2021-01-08
2021-01-09,100,83,2,La Gomera,1,0,2021-01-09
2021-01-10,106,83,2,La Gomera,1,0,2021-01-10
2021-01-11,106,83,2,La Gomera,1,0,2021-01-11
2021-01-12,108,84,2,La Gomera,1,0,2021-01-12
2021-01-13,108,84,2,La Gomera,1,0,2021-01-13
2021-01-14,108,88,3,La Gomera,1,0,2021-01-14
2021-01-15,110,95,3,La Gomera,0,0,2021-01-15
2021-01-16,114,95,3,La Gomera,0,0,2021-01-16
2021-01-17,114,95,3,La Gomera,0,0,2021-01-17
2021-01-18,115,97,3,La Gomera,0,0,2021-01-18
2021-01-19,123,102,3,La Gomera,1,0,2021-01-19
2021-01-20,123,102,3,La Gomera,0,0,2021-01-20
2021-01-21,129,103,3,La Gomera,0,0,2021-01-21
2021-01-22,133,103,3,La Gomera,0,0,2021-01-22
2021-01-23,135,103,3,La Gomera,0,0,2021-01-23
2021-01-24,135,104,3,La Gomera,0,0,2021-01-24
2021-01-25,136,105,3,La Gomera,0,0,2021-01-25
2021-01-26,137,111,3,La Gomera,0,0,2021-01-26
2021-01-27,143,111,3,La Gomera,0,0,2021-01-27
2021-01-28,147,112,3,La Gomera,0,0,2021-01-28
2021-01-29,152,118,3,La Gomera,0,0,2021-01-29
2021-01-30,152,121,3,La Gomera,0,0,2021-01-30
2021-01-31,152,121,3,La Gomera,0,0,2021-01-31
2020-07-01,3,3,0,La Gomera,0,0,2020-07-01
2021-07-01,382,368,4,La Gomera,0,0,2021-07-01
2020-07-02,3,3,0,La Gomera,0,0,2020-07-02
2021-07-02,384,368,4,La Gomera,0,0,2021-07-02
2020-07-03,3,3,0,La Gomera,0,0,2020-07-03
2021-07-03,384,368,4,La Gomera,0,0,2021-07-03
2020-07-04,3,3,0,La Gomera,0,0,2020-07-04
2021-07-04,387,368,4,La Gomera,0,0,2021-07-04
2021-07-05,388,368,4,La Gomera,0,0,2021-07-05
2020-07-06,3,3,0,La Gomera,0,0,2020-07-06
2021-07-06,388,368,4,La Gomera,0,0,2021-07-06
2021-07-07,388,368,4,La Gomera,0,0,2021-07-07
2020-07-08,3,3,0,La Gomera,0,0,2020-07-08
2021-07-08,390,368,4,La Gomera,0,0,2021-07-08
2020-07-09,3,3,0,La Gomera,0,0,2020-07-09
2021-07-09,395,373,4,La Gomera,0,0,2021-07-09
2020-07-10,3,3,0,La Gomera,0,0,2020-07-10
2021-07-10,400,374,4,La Gomera,0,0,2021-07-10
2020-07-11,3,3,0,La Gomera,0,0,2020-07-11
2021-07-11,400,379,4,La Gomera,1,0,2021-07-11
2020-07-12,3,3,0,La Gomera,0,0,2020-07-12
2021-07-12,400,379,4,La Gomera,1,0,2021-07-12
2020-07-13,3,3,0,La Gomera,0,0,2020-07-13
2021-07-13,400,380,4,La Gomera,0,0,2021-07-13
2020-07-14,3,3,0,La Gomera,0,0,2020-07-14
2021-07-14,400,380,4,La Gomera,1,0,2021-07-14
2020-07-15,3,3,0,La Gomera,0,0,2020-07-15
2021-07-15,403,381,4,La Gomera,0,0,2021-07-15
2020-07-16,3,3,0,La Gomera,0,0,2020-07-16
2020-07-17,3,3,0,La Gomera,0,0,2020-07-17
2020-07-18,3,3,0,La Gomera,0,0,2020-07-18
2020-07-19,3,3,0,La Gomera,0,0,2020-07-19
2020-07-20,3,3,0,La Gomera,0,0,2020-07-20
2020-07-21,3,3,0,La Gomera,0,0,2020-07-21
2020-07-22,3,3,0,La Gomera,0,0,2020-07-22
2020-07-23,3,3,0,La Gomera,0,0,2020-07-23
2020-07-24,3,3,0,La Gomera,0,0,2020-07-24
2020-07-25,3,3,0,La Gomera,0,0,2020-07-25
2020-07-26,3,3,0,La Gomera,0,0,2020-07-26
2020-07-27,3,3,0,La Gomera,0,0,2020-07-27
2020-07-28,3,3,0,La Gomera,0,0,2020-07-28
2020-07-29,3,3,0,La Gomera,0,0,2020-07-29
2020-07-30,3,3,0,La Gomera,0,0,2020-07-30
2020-07-31,3,3,0,La Gomera,0,0,2020-07-31
2020-06-01,3,3,0,La Gomera,0,0,2020-06-01
2021-06-01,371,367,4,La Gomera,0,0,2021-06-01
2020-06-02,3,3,0,La Gomera,0,0,2020-06-02
2021-06-02,371,367,4,La Gomera,0,0,2021-06-02
2020-06-03,3,3,0,La Gomera,0,0,2020-06-03
2021-06-03,371,367,4,La Gomera,0,0,2021-06-03
2020-06-04,3,3,0,La Gomera,0,0,2020-06-04
2021-06-04,371,367,4,La Gomera,0,0,2021-06-04
2020-06-05,3,3,0,La Gomera,0,0,2020-06-05
2021-06-05,371,367,4,La Gomera,0,0,2021-06-05
2020-06-06,3,3,0,La Gomera,0,0,2020-06-06
2021-06-06,371,367,4,La Gomera,0,0,2021-06-06
2020-06-07,3,3,0,La Gomera,0,0,2020-06-07
2021-06-07,371,367,4,La Gomera,0,0,2021-06-07
2020-06-08,3,3,0,La Gomera,0,0,2020-06-08
